time,temperature
11.03.25 15-53-39,-17.017
11.03.25 15-53-40,-14.917
11.03.25 15-53-41,-17.609
11.03.25 15-53-41,-17.561
11.03.25 15-53-42,-17.111
11.03.25 15-53-43,-18.724
11.03.25 15-53-44,-20.101
11.03.25 15-53-44,-20.331
11.03.25 15-53-45,3.768
11.03.25 15-53-46,25.456
11.03.25 15-53-47,26.676
11.03.25 15-53-47,31.116
11.03.25 15-53-48,26.032
11.03.25 15-53-49,27.878
11.03.25 15-53-50,24.826
11.03.25 15-53-50,-18.505
11.03.25 15-53-51,-20.185
11.03.25 15-53-52,-19.886
11.03.25 15-53-53,-13.379
11.03.25 15-53-54,13.110
11.03.25 15-53-54,23.255
11.03.25 15-53-55,-19.167
11.03.25 15-53-56,-19.988
11.03.25 15-53-57,-19.999
11.03.25 15-53-57,-20.067
11.03.25 15-53-58,-19.678
11.03.25 15-53-59,-20.021
11.03.25 15-54-00,-19.697
11.03.25 15-54-00,-19.779
11.03.25 15-54-01,-19.339
11.03.25 15-54-02,-19.711
11.03.25 15-54-03,-19.701
11.03.25 15-54-04,-19.294
11.03.25 15-54-04,-19.054
11.03.25 15-54-05,-19.484
11.03.25 15-54-06,-19.489
11.03.25 15-54-07,-19.115
11.03.25 15-54-08,-19.429
11.03.25 15-54-08,-19.332
11.03.25 15-54-09,-19.276
11.03.25 15-54-10,-19.227
11.03.25 15-54-11,-19.303
11.03.25 15-54-11,-19.279
11.03.25 15-54-12,-18.942
11.03.25 15-54-13,-18.867
11.03.25 15-54-14,-18.625
11.03.25 15-54-14,-18.302
11.03.25 15-54-15,-18.239
11.03.25 15-54-16,-17.962
11.03.25 15-54-17,-17.677
11.03.25 15-54-17,-17.619
11.03.25 15-54-18,-17.958
11.03.25 15-54-19,-18.046
11.03.25 15-54-20,-17.875
11.03.25 15-54-20,-18.289
11.03.25 15-54-21,-18.574
11.03.25 15-54-22,-18.569
11.03.25 15-54-23,-18.263
11.03.25 15-54-24,-18.437
11.03.25 15-54-24,-18.406
11.03.25 15-54-25,-18.200
11.03.25 15-54-26,-18.265
11.03.25 15-54-27,-18.165
11.03.25 15-54-27,-18.131
11.03.25 15-54-28,-18.378
11.03.25 15-54-29,-18.112
11.03.25 15-54-30,-18.272
11.03.25 15-54-30,-18.621
11.03.25 15-54-31,-18.263
11.03.25 15-54-32,-18.089
11.03.25 15-54-33,-18.318
11.03.25 15-54-33,-18.065
11.03.25 15-54-34,-18.023
11.03.25 15-54-35,-17.870
11.03.25 15-54-36,-17.790
11.03.25 15-54-36,-17.795
11.03.25 15-54-37,-17.712
11.03.25 15-54-38,-17.920
11.03.25 15-54-39,-17.322
11.03.25 15-54-40,-19.179
11.03.25 15-54-40,-20.631
11.03.25 15-54-41,-20.381
11.03.25 15-54-42,-20.632
11.03.25 15-54-43,-19.854
11.03.25 15-54-43,-19.754
11.03.25 15-54-44,-19.769
11.03.25 15-54-45,-19.346
11.03.25 15-54-46,-19.091
11.03.25 15-54-46,-19.627
11.03.25 15-54-47,-19.723
11.03.25 15-54-48,-19.686
11.03.25 15-54-49,-19.803
11.03.25 15-54-49,-19.804
11.03.25 15-54-50,-20.132
11.03.25 15-54-51,-20.050
11.03.25 15-54-52,-20.141
11.03.25 15-54-53,-19.844
11.03.25 15-54-53,-20.109
11.03.25 15-54-54,-19.876
11.03.25 15-54-55,-19.979
11.03.25 15-54-56,-19.784
11.03.25 15-54-57,-19.579
11.03.25 15-54-57,-19.628
11.03.25 15-54-58,-19.518
11.03.25 15-54-59,-19.366
11.03.25 15-55-00,-19.154
11.03.25 15-55-00,-19.262
11.03.25 15-55-01,-19.205
11.03.25 15-55-02,-19.035
11.03.25 15-55-03,-19.097
11.03.25 15-55-03,-19.171
11.03.25 15-55-04,-18.897
11.03.25 15-55-05,-18.983
11.03.25 15-55-06,-18.756
11.03.25 15-55-06,-18.812
11.03.25 15-55-07,-18.826
11.03.25 15-55-08,-18.688
11.03.25 15-55-09,-18.656
11.03.25 15-55-10,-18.692
11.03.25 15-55-10,-18.929
11.03.25 15-55-11,-18.640
11.03.25 15-55-12,-18.486
11.03.25 15-55-13,-18.653
11.03.25 15-55-13,-18.687
11.03.25 15-55-14,-18.523
11.03.25 15-55-15,-18.595
11.03.25 15-55-16,-18.512
11.03.25 15-55-16,-18.469
11.03.25 15-55-17,-18.733
11.03.25 15-55-18,-18.271
11.03.25 15-55-19,-18.299
11.03.25 15-55-19,-18.516
11.03.25 15-55-20,-18.531
11.03.25 15-55-21,-18.298
11.03.25 15-55-22,-18.066
11.03.25 15-55-23,-18.302
11.03.25 15-55-23,-17.977
11.03.25 15-55-24,-17.702
11.03.25 15-55-25,20.168
11.03.25 15-55-26,33.112
11.03.25 15-55-26,31.440
11.03.25 15-55-27,15.204
11.03.25 15-55-28,10.299
11.03.25 15-55-29,7.767
11.03.25 15-55-29,27.075
11.03.25 15-55-30,-17.750
11.03.25 15-55-31,-17.834
11.03.25 15-55-32,-17.739
11.03.25 15-55-32,-17.663
11.03.25 15-55-33,-17.787
11.03.25 15-55-34,-17.987
11.03.25 15-55-35,-17.904
11.03.25 15-55-35,-17.588
11.03.25 15-55-36,-17.814
11.03.25 15-55-37,-17.459
11.03.25 15-55-38,-17.254
11.03.25 15-55-39,-17.328
11.03.25 15-55-39,-16.858
11.03.25 15-55-40,-16.889
11.03.25 15-55-41,-16.604
11.03.25 15-55-42,-15.954
11.03.25 15-55-43,-14.331
11.03.25 15-55-43,-14.780
11.03.25 15-55-44,-14.653
11.03.25 15-55-45,-14.424
11.03.25 15-55-46,-14.396
11.03.25 15-55-46,-14.857
11.03.25 15-55-47,-14.848
11.03.25 15-55-48,-14.673
11.03.25 15-55-49,-15.987
11.03.25 15-55-49,-16.333
11.03.25 15-55-50,-16.255
11.03.25 15-55-51,-16.156
11.03.25 15-55-52,-15.881
11.03.25 15-55-53,-16.065
11.03.25 15-55-54,-16.183
11.03.25 15-55-54,-16.036
11.03.25 15-55-55,-16.143
11.03.25 15-55-56,-16.217
11.03.25 15-55-57,-15.899
11.03.25 15-55-57,-15.841
11.03.25 15-55-58,-15.674
11.03.25 15-55-59,-15.945
11.03.25 15-56-00,-15.787
11.03.25 15-56-00,-15.555
11.03.25 15-56-01,-15.852
11.03.25 15-56-02,-15.459
11.03.25 15-56-03,-15.491
11.03.25 15-56-03,-15.540
11.03.25 15-56-04,-15.289
11.03.25 15-56-05,-15.240
11.03.25 15-56-06,-15.397
11.03.25 15-56-07,-15.221
11.03.25 15-56-07,-15.178
11.03.25 15-56-08,-15.292
11.03.25 15-56-09,-15.066
11.03.25 15-56-10,-15.316
11.03.25 15-56-10,-15.300
11.03.25 15-56-11,-20.426
11.03.25 15-56-12,-14.934
11.03.25 15-56-13,-15.054
11.03.25 15-56-13,-14.846
11.03.25 15-56-14,-15.010
11.03.25 15-56-15,-14.800
11.03.25 15-56-16,-14.957
11.03.25 15-56-16,-14.754
11.03.25 15-56-17,-14.867
11.03.25 15-56-18,-14.889
11.03.25 15-56-19,-14.545
11.03.25 15-56-19,-14.673
11.03.25 15-56-20,-14.548
11.03.25 15-56-21,-14.231
11.03.25 15-56-22,-14.503
11.03.25 15-56-23,-14.520
11.03.25 15-56-23,-14.878
11.03.25 15-56-24,-14.279
11.03.25 15-56-25,-14.391
11.03.25 15-56-26,-14.563
11.03.25 15-56-26,-14.258
11.03.25 15-56-27,-14.492
11.03.25 15-56-28,-13.992
11.03.25 15-56-29,-13.708
11.03.25 15-56-29,-14.662
11.03.25 15-56-30,-15.102
11.03.25 15-56-31,-14.785
11.03.25 15-56-32,-14.269
11.03.25 15-56-32,-14.175
11.03.25 15-56-33,-14.317
11.03.25 15-56-34,-14.218
11.03.25 15-56-35,-14.365
11.03.25 15-56-35,-14.238
11.03.25 15-56-36,-14.132
11.03.25 15-56-37,-14.075
11.03.25 15-56-38,-14.113
11.03.25 15-56-39,-14.119
11.03.25 15-56-39,-14.130
11.03.25 15-56-40,-14.010
11.03.25 15-56-41,-14.004
11.03.25 15-56-42,-14.181
11.03.25 15-56-42,-14.124
11.03.25 15-56-43,-14.316
11.03.25 15-56-44,-13.949
11.03.25 15-56-45,-14.318
11.03.25 15-56-45,-13.979
11.03.25 15-56-46,-14.023
11.03.25 15-56-47,-14.063
11.03.25 15-56-48,-14.096
11.03.25 15-56-48,-14.228
11.03.25 15-56-49,-13.622
11.03.25 15-56-50,-13.928
11.03.25 15-56-51,-13.843
11.03.25 15-56-52,-13.599
11.03.25 15-56-52,-13.594
11.03.25 15-56-53,-13.754
11.03.25 15-56-54,-13.593
11.03.25 15-56-55,-12.598
11.03.25 15-56-55,21.901
11.03.25 15-56-56,30.038
11.03.25 15-56-57,33.570
11.03.25 15-56-58,33.411
11.03.25 15-56-59,29.944
11.03.25 15-56-59,18.005
11.03.25 15-57-00,-3.251
11.03.25 15-57-01,-9.835
11.03.25 15-57-02,-13.183
11.03.25 15-57-02,-13.247
11.03.25 15-57-03,-13.132
11.03.25 15-57-04,-13.152
11.03.25 15-57-05,-13.184
11.03.25 15-57-06,-13.229
11.03.25 15-57-06,-12.821
11.03.25 15-57-07,-13.215
11.03.25 15-57-08,-13.205
11.03.25 15-57-09,-13.145
11.03.25 15-57-10,-12.826
11.03.25 15-57-10,-12.885
11.03.25 15-57-11,-12.561
11.03.25 15-57-12,-12.878
11.03.25 15-57-13,-12.923
11.03.25 15-57-13,-12.986
11.03.25 15-57-14,-12.752
11.03.25 15-57-15,-12.690
11.03.25 15-57-16,-12.243
11.03.25 15-57-16,-12.127
11.03.25 15-57-17,-11.838
11.03.25 15-57-18,-10.395
11.03.25 15-57-19,-9.382
11.03.25 15-57-19,-10.200
11.03.25 15-57-20,-11.724
11.03.25 15-57-21,-11.979
11.03.25 15-57-22,-12.212
11.03.25 15-57-23,-11.831
11.03.25 15-57-23,-11.908
11.03.25 15-57-24,-12.068
11.03.25 15-57-25,-11.800
11.03.25 15-57-26,-11.867
11.03.25 15-57-26,-11.858
11.03.25 15-57-27,-12.017
11.03.25 15-57-28,-11.927
11.03.25 15-57-29,-11.871
11.03.25 15-57-29,-11.916
11.03.25 15-57-30,-11.792
11.03.25 15-57-31,-11.676
11.03.25 15-57-32,-11.682
11.03.25 15-57-32,-11.484
11.03.25 15-57-33,-11.749
11.03.25 15-57-34,-11.651
11.03.25 15-57-35,-11.470
11.03.25 15-57-36,-11.569
11.03.25 15-57-36,-11.343
11.03.25 15-57-37,-11.390
11.03.25 15-57-38,-11.414
11.03.25 15-57-39,-11.310
11.03.25 15-57-39,-11.211
11.03.25 15-57-40,-11.516
11.03.25 15-57-41,-11.343
11.03.25 15-57-42,-11.366
11.03.25 15-57-42,-11.325
11.03.25 15-57-43,-11.421
11.03.25 15-57-44,-11.134
11.03.25 15-57-45,-11.250
11.03.25 15-57-45,-11.061
11.03.25 15-57-46,-11.022
11.03.25 15-57-47,-11.041
11.03.25 15-57-48,-11.161
11.03.25 15-57-48,-10.652
11.03.25 15-57-49,-10.776
11.03.25 15-57-50,-10.412
11.03.25 15-57-51,-10.640
11.03.25 15-57-52,-10.690
11.03.25 15-57-52,-10.492
11.03.25 15-57-53,-10.629
11.03.25 15-57-54,-15.131
11.03.25 15-57-55,-14.540
11.03.25 15-57-55,-13.987
11.03.25 15-57-56,-9.285
11.03.25 15-57-57,-8.805
11.03.25 15-57-58,-8.358
11.03.25 15-57-58,-8.352
11.03.25 15-57-59,-7.879
11.03.25 15-58-00,-8.153
11.03.25 15-58-01,-7.557
11.03.25 15-58-01,-7.652
11.03.25 15-58-02,-7.385
11.03.25 15-58-03,-7.074
11.03.25 15-58-04,-6.879
11.03.25 15-58-05,-6.734
11.03.25 15-58-05,-6.589
11.03.25 15-58-06,-6.244
11.03.25 15-58-07,-6.275
11.03.25 15-58-08,-6.071
11.03.25 15-58-08,-5.838
11.03.25 15-58-09,-6.018
11.03.25 15-58-10,-5.420
11.03.25 15-58-11,-5.322
11.03.25 15-58-11,-5.060
11.03.25 15-58-12,-4.888
11.03.25 15-58-13,-5.428
11.03.25 15-58-14,-4.604
11.03.25 15-58-14,-4.716
11.03.25 15-58-15,-4.405
11.03.25 15-58-16,-4.119
11.03.25 15-58-17,-4.092
11.03.25 15-58-17,-3.772
11.03.25 15-58-18,-3.575
11.03.25 15-58-19,-3.624
11.03.25 15-58-20,-3.680
11.03.25 15-58-21,-3.653
11.03.25 15-58-21,-3.223
11.03.25 15-58-22,-3.246
11.03.25 15-58-23,-2.871
11.03.25 15-58-24,-2.780
11.03.25 15-58-24,-2.683
11.03.25 15-58-25,-2.464
11.03.25 15-58-26,-2.380
11.03.25 15-58-27,-2.273
11.03.25 15-58-27,-2.259
11.03.25 15-58-28,-1.883
11.03.25 15-58-29,-1.966
11.03.25 15-58-30,-1.994
11.03.25 15-58-30,-1.911
11.03.25 15-58-31,-1.617
11.03.25 15-58-32,-1.619
11.03.25 15-58-33,-1.607
11.03.25 15-58-33,-1.415
11.03.25 15-58-34,-1.549
11.03.25 15-58-35,-1.288
11.03.25 15-58-36,-1.110
11.03.25 15-58-37,-1.512
11.03.25 15-58-37,-0.930
11.03.25 15-58-38,-1.034
11.03.25 15-58-39,-0.897
11.03.25 15-58-40,-0.864
11.03.25 15-58-40,-0.775
11.03.25 15-58-41,-0.625
11.03.25 15-58-42,-0.609
11.03.25 15-58-43,-0.665
11.03.25 15-58-43,-0.492
11.03.25 15-58-44,-0.416
11.03.25 15-58-45,-0.460
11.03.25 15-58-46,-0.133
11.03.25 15-58-46,-0.115
11.03.25 15-58-47,-0.012
11.03.25 15-58-48,0.033
11.03.25 15-58-49,-0.123
11.03.25 15-58-50,0.007
11.03.25 15-58-50,0.158
11.03.25 15-58-51,0.468
11.03.25 15-58-52,0.312
11.03.25 15-58-53,0.481
11.03.25 15-58-53,0.480
11.03.25 15-58-54,0.772
11.03.25 15-58-55,0.726
11.03.25 15-58-56,0.712
11.03.25 15-58-56,0.961
11.03.25 15-58-57,0.741
11.03.25 15-58-58,1.161
11.03.25 15-58-59,1.091
11.03.25 15-58-59,0.927
11.03.25 15-59-00,1.042
11.03.25 15-59-01,1.188
11.03.25 15-59-02,1.356
11.03.25 15-59-02,1.271
11.03.25 15-59-03,1.234
11.03.25 15-59-04,1.482
11.03.25 15-59-05,1.632
11.03.25 15-59-06,1.814
11.03.25 15-59-06,1.565
11.03.25 15-59-07,1.747
11.03.25 15-59-08,1.604
11.03.25 15-59-09,1.854
11.03.25 15-59-10,1.846
11.03.25 15-59-10,1.769
11.03.25 15-59-11,1.892
11.03.25 15-59-12,1.891
11.03.25 15-59-13,2.259
11.03.25 15-59-13,2.101
11.03.25 15-59-14,2.162
11.03.25 15-59-15,2.254
11.03.25 15-59-16,2.430
11.03.25 15-59-16,2.333
11.03.25 15-59-17,2.595
11.03.25 15-59-18,2.456
11.03.25 15-59-19,2.625
11.03.25 15-59-20,2.875
11.03.25 15-59-20,2.498
11.03.25 15-59-21,2.732
11.03.25 15-59-22,2.632
11.03.25 15-59-23,2.865
11.03.25 15-59-23,2.776
11.03.25 15-59-24,2.864
11.03.25 15-59-25,3.037
11.03.25 15-59-26,3.035
11.03.25 15-59-26,3.045
11.03.25 15-59-27,3.215
11.03.25 15-59-28,3.243
11.03.25 15-59-29,3.315
11.03.25 15-59-29,3.307
11.03.25 15-59-30,3.202
11.03.25 15-59-31,3.526
11.03.25 15-59-32,3.576
11.03.25 15-59-32,3.458
11.03.25 15-59-33,3.706
11.03.25 15-59-34,3.683
11.03.25 15-59-35,3.841
11.03.25 15-59-36,3.821
11.03.25 15-59-36,3.727
11.03.25 15-59-37,3.659
11.03.25 15-59-38,3.735
11.03.25 15-59-39,3.826
11.03.25 15-59-40,3.730
11.03.25 15-59-40,3.968
11.03.25 15-59-41,3.989
11.03.25 15-59-42,4.197
11.03.25 15-59-43,3.966
11.03.25 15-59-43,3.890
11.03.25 15-59-44,4.067
11.03.25 15-59-45,4.174
11.03.25 15-59-46,4.318
11.03.25 15-59-46,4.607
11.03.25 15-59-47,4.292
11.03.25 15-59-48,4.187
11.03.25 15-59-49,4.383
11.03.25 15-59-50,4.507
11.03.25 15-59-50,4.606
11.03.25 15-59-51,4.456
11.03.25 15-59-52,4.661
11.03.25 15-59-53,4.652
11.03.25 15-59-53,4.757
11.03.25 15-59-54,4.877
11.03.25 15-59-55,4.899
11.03.25 15-59-56,5.091
11.03.25 15-59-56,4.913
11.03.25 15-59-57,5.027
11.03.25 15-59-58,4.918
11.03.25 15-59-59,5.096
11.03.25 15-59-59,5.317
11.03.25 16-00-00,5.358
11.03.25 16-00-01,5.458
11.03.25 16-00-02,5.461
11.03.25 16-00-02,5.707
11.03.25 16-00-03,5.586
11.03.25 16-00-04,5.625
11.03.25 16-00-05,5.611
11.03.25 16-00-06,5.517
11.03.25 16-00-06,5.492
11.03.25 16-00-07,5.678
11.03.25 16-00-08,5.780
11.03.25 16-00-09,5.464
11.03.25 16-00-09,5.619
11.03.25 16-00-10,5.627
11.03.25 16-00-11,6.027
11.03.25 16-00-12,5.996
11.03.25 16-00-12,5.914
11.03.25 16-00-13,5.928
11.03.25 16-00-14,6.188
11.03.25 16-00-15,5.951
11.03.25 16-00-15,6.001
11.03.25 16-00-16,6.081
11.03.25 16-00-17,6.117
11.03.25 16-00-18,6.011
11.03.25 16-00-19,6.209
11.03.25 16-00-19,6.262
11.03.25 16-00-20,6.278
11.03.25 16-00-21,6.512
11.03.25 16-00-22,6.291
11.03.25 16-00-22,6.379
11.03.25 16-00-23,6.419
11.03.25 16-00-24,6.393
11.03.25 16-00-25,6.460
11.03.25 16-00-25,6.943
11.03.25 16-00-26,6.513
11.03.25 16-00-27,6.649
11.03.25 16-00-28,6.641
11.03.25 16-00-28,6.773
11.03.25 16-00-29,6.933
11.03.25 16-00-30,7.184
11.03.25 16-00-31,7.149
11.03.25 16-00-31,7.138
11.03.25 16-00-32,7.119
11.03.25 16-00-33,7.136
11.03.25 16-00-34,7.351
11.03.25 16-00-35,7.393
11.03.25 16-00-35,7.478
11.03.25 16-00-36,7.475
11.03.25 16-00-37,7.311
11.03.25 16-00-38,7.534
11.03.25 16-00-38,7.488
11.03.25 16-00-39,7.719
11.03.25 16-00-40,7.768
11.03.25 16-00-41,7.359
11.03.25 16-00-41,7.527
11.03.25 16-00-42,7.616
11.03.25 16-00-43,7.639
11.03.25 16-00-44,7.724
11.03.25 16-00-44,7.657
11.03.25 16-00-45,7.441
11.03.25 16-00-46,7.766
11.03.25 16-00-47,7.617
11.03.25 16-00-47,7.641
11.03.25 16-00-48,7.423
11.03.25 16-00-49,7.602
11.03.25 16-00-50,8.026
11.03.25 16-00-51,7.751
11.03.25 16-00-51,7.702
11.03.25 16-00-52,7.784
11.03.25 16-00-53,7.743
11.03.25 16-00-54,7.979
11.03.25 16-00-54,8.000
11.03.25 16-00-55,7.837
11.03.25 16-00-56,7.830
11.03.25 16-00-57,8.002
11.03.25 16-00-57,7.960
11.03.25 16-00-58,8.211
11.03.25 16-00-59,8.062
11.03.25 16-01-00,8.153
11.03.25 16-01-00,8.306
11.03.25 16-01-01,8.233
11.03.25 16-01-02,8.361
11.03.25 16-01-03,8.248
11.03.25 16-01-04,8.254
11.03.25 16-01-04,8.453
11.03.25 16-01-05,8.551
11.03.25 16-01-06,8.130
11.03.25 16-01-07,8.175
11.03.25 16-01-07,8.237
11.03.25 16-01-08,8.277
11.03.25 16-01-09,8.504
11.03.25 16-01-10,8.477
11.03.25 16-01-10,8.508
11.03.25 16-01-11,8.627
11.03.25 16-01-12,8.457
11.03.25 16-01-13,8.498
11.03.25 16-01-13,8.536
11.03.25 16-01-14,8.594
11.03.25 16-01-15,8.606
11.03.25 16-01-16,8.572
11.03.25 16-01-16,8.746
11.03.25 16-01-17,8.872
11.03.25 16-01-18,8.598
11.03.25 16-01-19,8.727
11.03.25 16-01-20,8.856
11.03.25 16-01-20,8.862
11.03.25 16-01-21,8.658
11.03.25 16-01-22,8.796
11.03.25 16-01-23,8.916
11.03.25 16-01-23,8.813
11.03.25 16-01-24,9.085
11.03.25 16-01-25,9.027
11.03.25 16-01-26,9.068
11.03.25 16-01-26,9.077
11.03.25 16-01-27,8.932
11.03.25 16-01-28,8.975
11.03.25 16-01-29,9.031
11.03.25 16-01-29,8.998
11.03.25 16-01-30,9.122
11.03.25 16-01-31,9.087
11.03.25 16-01-32,9.193
11.03.25 16-01-33,9.154
11.03.25 16-01-34,9.169
11.03.25 16-01-34,9.140
11.03.25 16-01-35,9.133
11.03.25 16-01-36,9.455
11.03.25 16-01-37,9.483
11.03.25 16-01-37,9.445
11.03.25 16-01-38,9.372
11.03.25 16-01-39,9.193
11.03.25 16-01-40,9.340
11.03.25 16-01-40,9.851
11.03.25 16-01-41,9.376
11.03.25 16-01-42,9.755
11.03.25 16-01-43,9.497
11.03.25 16-01-43,9.378
11.03.25 16-01-44,9.465
11.03.25 16-01-45,9.474
11.03.25 16-01-46,9.478
11.03.25 16-01-46,9.605
11.03.25 16-01-47,9.755
11.03.25 16-01-48,9.603
11.03.25 16-01-49,9.715
11.03.25 16-01-50,9.752
11.03.25 16-01-50,10.018
11.03.25 16-01-51,9.686
11.03.25 16-01-52,9.611
11.03.25 16-01-53,9.990
11.03.25 16-01-53,9.902
11.03.25 16-01-54,10.046
11.03.25 16-01-55,9.914
11.03.25 16-01-56,9.981
11.03.25 16-01-56,10.244
11.03.25 16-01-57,10.001
11.03.25 16-01-58,9.905
11.03.25 16-01-59,10.128
11.03.25 16-01-59,10.194
11.03.25 16-02-00,10.037
11.03.25 16-02-01,10.100
11.03.25 16-02-02,10.227
11.03.25 16-02-03,10.355
11.03.25 16-02-03,10.301
11.03.25 16-02-04,10.328
11.03.25 16-02-05,10.103
11.03.25 16-02-06,10.277
11.03.25 16-02-06,10.559
11.03.25 16-02-07,10.383
11.03.25 16-02-08,10.250
11.03.25 16-02-09,10.246
11.03.25 16-02-09,10.366
11.03.25 16-02-10,10.569
11.03.25 16-02-11,10.456
11.03.25 16-02-12,10.414
11.03.25 16-02-12,10.513
11.03.25 16-02-13,10.552
11.03.25 16-02-14,10.561
11.03.25 16-02-15,10.385
11.03.25 16-02-15,10.670
11.03.25 16-02-16,10.344
11.03.25 16-02-17,10.683
11.03.25 16-02-18,10.721
11.03.25 16-02-19,10.754
11.03.25 16-02-19,10.622
11.03.25 16-02-20,10.688
11.03.25 16-02-21,10.775
11.03.25 16-02-22,10.943
11.03.25 16-02-22,10.749
11.03.25 16-02-23,10.741
11.03.25 16-02-24,10.855
11.03.25 16-02-25,10.998
11.03.25 16-02-25,11.128
11.03.25 16-02-26,11.219
11.03.25 16-02-27,10.832
11.03.25 16-02-28,10.786
11.03.25 16-02-28,11.037
11.03.25 16-02-29,10.983
11.03.25 16-02-30,11.253
11.03.25 16-02-31,11.102
11.03.25 16-02-31,10.859
11.03.25 16-02-32,11.167
11.03.25 16-02-33,11.000
11.03.25 16-02-34,11.100
11.03.25 16-02-35,11.125
11.03.25 16-02-35,10.978
11.03.25 16-02-36,11.175
11.03.25 16-02-37,11.075
11.03.25 16-02-38,11.298
11.03.25 16-02-38,11.111
11.03.25 16-02-39,11.455
11.03.25 16-02-40,11.027
11.03.25 16-02-41,11.037
11.03.25 16-02-41,11.313
11.03.25 16-02-42,11.103
11.03.25 16-02-43,11.265
11.03.25 16-02-44,11.100
11.03.25 16-02-44,11.383
11.03.25 16-02-45,11.190
11.03.25 16-02-46,11.447
11.03.25 16-02-47,11.461
11.03.25 16-02-48,11.285
11.03.25 16-02-48,11.177
11.03.25 16-02-49,11.354
11.03.25 16-02-50,11.219
11.03.25 16-02-51,11.355
11.03.25 16-02-51,11.502
11.03.25 16-02-52,11.544
11.03.25 16-02-53,11.623
11.03.25 16-02-54,11.568
11.03.25 16-02-54,11.635
11.03.25 16-02-55,11.579
11.03.25 16-02-56,11.587
11.03.25 16-02-57,11.620
11.03.25 16-02-57,11.432
11.03.25 16-02-58,11.539
11.03.25 16-02-59,11.692
11.03.25 16-03-00,11.533
11.03.25 16-03-01,11.695
11.03.25 16-03-02,11.677
11.03.25 16-03-02,11.727
11.03.25 16-03-03,11.621
11.03.25 16-03-04,11.608
11.03.25 16-03-05,12.219
11.03.25 16-03-06,12.048
11.03.25 16-03-06,11.671
11.03.25 16-03-07,12.006
11.03.25 16-03-08,11.787
11.03.25 16-03-09,11.856
11.03.25 16-03-09,11.996
11.03.25 16-03-10,11.876
11.03.25 16-03-11,12.276
11.03.25 16-03-12,12.213
11.03.25 16-03-12,12.033
11.03.25 16-03-13,12.040
11.03.25 16-03-14,11.934
11.03.25 16-03-15,12.048
11.03.25 16-03-15,11.835
11.03.25 16-03-16,12.152
11.03.25 16-03-17,12.113
11.03.25 16-03-18,12.056
11.03.25 16-03-19,11.780
11.03.25 16-03-19,12.249
11.03.25 16-03-20,12.127
11.03.25 16-03-21,12.525
11.03.25 16-03-22,12.142
11.03.25 16-03-22,12.291
11.03.25 16-03-23,12.434
11.03.25 16-03-24,12.404
11.03.25 16-03-25,12.296
11.03.25 16-03-25,12.501
11.03.25 16-03-26,12.477
11.03.25 16-03-27,12.476
11.03.25 16-03-28,12.279
11.03.25 16-03-28,12.410
11.03.25 16-03-29,12.459
11.03.25 16-03-30,12.598
11.03.25 16-03-31,12.611
11.03.25 16-03-32,12.465
11.03.25 16-03-32,12.428
11.03.25 16-03-33,12.664
11.03.25 16-03-34,12.678
11.03.25 16-03-35,12.541
11.03.25 16-03-35,12.626
11.03.25 16-03-36,12.507
11.03.25 16-03-37,12.445
11.03.25 16-03-38,12.529
11.03.25 16-03-38,12.540
11.03.25 16-03-39,12.486
11.03.25 16-03-40,12.422
11.03.25 16-03-41,12.163
11.03.25 16-03-41,13.024
11.03.25 16-03-42,12.527
11.03.25 16-03-43,12.731
11.03.25 16-03-44,12.563
11.03.25 16-03-44,12.694
11.03.25 16-03-45,12.723
11.03.25 16-03-46,12.774
11.03.25 16-03-47,12.610
11.03.25 16-03-48,12.667
11.03.25 16-03-48,12.665
11.03.25 16-03-49,12.605
11.03.25 16-03-50,12.860
11.03.25 16-03-51,12.493
11.03.25 16-03-51,13.028
11.03.25 16-03-52,12.855
11.03.25 16-03-53,12.894
11.03.25 16-03-54,13.008
11.03.25 16-03-54,12.678
11.03.25 16-03-55,12.975
11.03.25 16-03-56,12.839
11.03.25 16-03-57,12.850
11.03.25 16-03-57,13.103
11.03.25 16-03-58,13.023
11.03.25 16-03-59,12.965
11.03.25 16-04-00,13.121
11.03.25 16-04-01,12.999
11.03.25 16-04-01,12.931
11.03.25 16-04-02,13.104
11.03.25 16-04-03,13.311
11.03.25 16-04-04,13.088
11.03.25 16-04-04,13.254
11.03.25 16-04-05,12.928
11.03.25 16-04-06,13.335
11.03.25 16-04-07,13.179
11.03.25 16-04-07,13.251
11.03.25 16-04-08,13.192
11.03.25 16-04-09,13.505
11.03.25 16-04-10,13.334
11.03.25 16-04-10,13.259
11.03.25 16-04-11,13.401
11.03.25 16-04-12,13.375
11.03.25 16-04-13,13.213
11.03.25 16-04-14,13.394
11.03.25 16-04-14,13.610
11.03.25 16-04-15,13.533
11.03.25 16-04-16,13.571
11.03.25 16-04-17,13.383
11.03.25 16-04-18,13.526
11.03.25 16-04-18,13.496
11.03.25 16-04-19,13.530
11.03.25 16-04-20,13.459
11.03.25 16-04-21,13.273
11.03.25 16-04-21,13.951
11.03.25 16-04-22,13.301
11.03.25 16-04-23,13.617
11.03.25 16-04-24,13.268
11.03.25 16-04-24,13.698
11.03.25 16-04-25,13.784
11.03.25 16-04-26,13.576
11.03.25 16-04-27,13.675
11.03.25 16-04-27,13.604
11.03.25 16-04-28,13.594
11.03.25 16-04-29,13.466
11.03.25 16-04-30,13.546
