time,temperature
25.03.25 12-49-46,-20.611
25.03.25 12-49-46,-21.014
25.03.25 12-49-47,-20.913
25.03.25 12-49-47,-20.865
25.03.25 12-49-48,-21.017
25.03.25 12-49-48,-21.058
25.03.25 12-49-49,-20.721
25.03.25 12-49-49,-20.640
25.03.25 12-49-50,-20.689
25.03.25 12-49-50,-20.451
25.03.25 12-49-51,-20.465
25.03.25 12-49-52,-20.627
25.03.25 12-49-52,-19.714
25.03.25 12-49-53,-1.937
25.03.25 12-49-53,35.127
25.03.25 12-49-54,35.353
25.03.25 12-49-54,35.443
25.03.25 12-49-55,35.234
25.03.25 12-49-55,35.694
25.03.25 12-49-56,35.722
25.03.25 12-49-56,35.640
25.03.25 12-49-57,35.147
25.03.25 12-49-57,35.373
25.03.25 12-49-58,-15.220
25.03.25 12-49-58,-20.446
25.03.25 12-49-59,-20.070
25.03.25 12-49-59,-20.057
25.03.25 12-50-00,-20.276
25.03.25 12-50-00,-19.848
25.03.25 12-50-01,-20.065
25.03.25 12-50-01,-20.102
25.03.25 12-50-02,-19.965
25.03.25 12-50-02,-19.814
25.03.25 12-50-03,-20.095
25.03.25 12-50-03,-19.935
25.03.25 12-50-04,-19.839
25.03.25 12-50-04,-19.910
25.03.25 12-50-05,-19.602
25.03.25 12-50-05,-19.515
25.03.25 12-50-06,-19.800
25.03.25 12-50-06,-19.746
25.03.25 12-50-07,-19.728
25.03.25 12-50-07,-19.564
25.03.25 12-50-08,-19.337
25.03.25 12-50-08,-19.232
25.03.25 12-50-09,-19.064
25.03.25 12-50-09,-18.657
25.03.25 12-50-10,-18.728
25.03.25 12-50-10,-18.994
25.03.25 12-50-11,-18.881
25.03.25 12-50-11,-19.228
25.03.25 12-50-12,-19.245
25.03.25 12-50-12,-18.888
25.03.25 12-50-13,-19.086
25.03.25 12-50-13,-18.385
25.03.25 12-50-14,-18.425
25.03.25 12-50-14,-18.697
25.03.25 12-50-15,-18.028
25.03.25 12-50-15,-18.333
25.03.25 12-50-16,-18.249
25.03.25 12-50-16,-18.358
25.03.25 12-50-17,-18.412
25.03.25 12-50-17,-18.475
25.03.25 12-50-18,-17.894
25.03.25 12-50-18,-17.853
25.03.25 12-50-19,-18.033
25.03.25 12-50-19,-17.941
25.03.25 12-50-20,-17.836
25.03.25 12-50-21,-17.677
25.03.25 12-50-21,-17.493
25.03.25 12-50-22,-17.212
25.03.25 12-50-22,-16.929
25.03.25 12-50-23,-16.319
25.03.25 12-50-23,-16.145
25.03.25 12-50-24,-15.949
25.03.25 12-50-24,-15.860
25.03.25 12-50-25,-15.925
25.03.25 12-50-25,-16.396
25.03.25 12-50-26,-16.547
25.03.25 12-50-26,-17.170
25.03.25 12-50-27,-16.776
25.03.25 12-50-27,-16.713
25.03.25 12-50-28,-17.267
25.03.25 12-50-28,-16.942
25.03.25 12-50-29,-16.337
25.03.25 12-50-29,-16.067
25.03.25 12-50-30,-16.702
25.03.25 12-50-30,-16.737
25.03.25 12-50-31,-17.034
25.03.25 12-50-31,-17.101
25.03.25 12-50-32,-17.384
25.03.25 12-50-32,-17.622
25.03.25 12-50-33,-17.327
25.03.25 12-50-33,-18.742
25.03.25 12-50-34,-18.342
25.03.25 12-50-34,-18.459
25.03.25 12-50-35,-18.737
25.03.25 12-50-35,-18.962
25.03.25 12-50-36,-18.556
25.03.25 12-50-36,-18.221
25.03.25 12-50-37,-18.270
25.03.25 12-50-37,-18.313
25.03.25 12-50-38,-18.450
25.03.25 12-50-38,-18.293
25.03.25 12-50-39,-18.360
25.03.25 12-50-39,-18.481
25.03.25 12-50-40,-18.249
25.03.25 12-50-40,-18.288
25.03.25 12-50-41,-18.299
25.03.25 12-50-41,-18.034
25.03.25 12-50-42,-17.870
25.03.25 12-50-42,-17.890
25.03.25 12-50-43,-18.309
25.03.25 12-50-43,-17.802
25.03.25 12-50-44,-17.945
25.03.25 12-50-44,-17.847
25.03.25 12-50-45,-17.754
25.03.25 12-50-45,-17.936
25.03.25 12-50-46,-17.875
25.03.25 12-50-46,-17.755
25.03.25 12-50-47,-17.465
25.03.25 12-50-47,-17.529
25.03.25 12-50-48,-17.884
25.03.25 12-50-48,-17.442
25.03.25 12-50-49,-17.648
25.03.25 12-50-49,-17.412
25.03.25 12-50-50,-17.292
25.03.25 12-50-51,-17.273
25.03.25 12-50-51,-17.250
25.03.25 12-50-52,-17.135
25.03.25 12-50-52,-17.470
25.03.25 12-50-53,-17.353
25.03.25 12-50-53,-17.191
25.03.25 12-50-54,-16.941
25.03.25 12-50-54,-16.777
25.03.25 12-50-55,-17.121
25.03.25 12-50-55,-16.332
25.03.25 12-50-56,-16.551
25.03.25 12-50-56,-16.811
25.03.25 12-50-57,-16.960
25.03.25 12-50-57,-16.679
25.03.25 12-50-58,-16.232
25.03.25 12-50-58,-16.697
25.03.25 12-50-59,-16.976
25.03.25 12-50-59,-16.801
25.03.25 12-51-00,-16.608
25.03.25 12-51-00,-16.850
25.03.25 12-51-01,-16.434
25.03.25 12-51-01,-16.269
25.03.25 12-51-02,-15.982
25.03.25 12-51-02,-16.861
25.03.25 12-51-03,-16.420
25.03.25 12-51-03,-15.935
25.03.25 12-51-04,-16.254
25.03.25 12-51-04,-16.039
25.03.25 12-51-05,-16.402
25.03.25 12-51-05,-16.079
25.03.25 12-51-06,-16.224
25.03.25 12-51-06,-16.351
25.03.25 12-51-07,-16.103
25.03.25 12-51-07,-15.933
25.03.25 12-51-08,-16.215
25.03.25 12-51-08,-15.783
25.03.25 12-51-09,-16.350
25.03.25 12-51-09,-15.914
25.03.25 12-51-10,-16.161
25.03.25 12-51-10,-15.859
25.03.25 12-51-11,-16.061
25.03.25 12-51-11,-16.125
25.03.25 12-51-12,-16.133
25.03.25 12-51-12,-15.610
25.03.25 12-51-13,-15.955
25.03.25 12-51-13,-16.545
25.03.25 12-51-14,-14.465
25.03.25 12-51-14,-14.920
25.03.25 12-51-15,-22.721
25.03.25 12-51-15,-22.871
25.03.25 12-51-16,-21.954
25.03.25 12-51-16,-21.410
25.03.25 12-51-17,-21.325
25.03.25 12-51-17,-21.162
25.03.25 12-51-18,-20.653
25.03.25 12-51-18,-21.069
25.03.25 12-51-19,-20.843
25.03.25 12-51-19,-21.196
25.03.25 12-51-20,-20.953
25.03.25 12-51-21,-20.640
25.03.25 12-51-21,-20.655
25.03.25 12-51-22,-20.399
25.03.25 12-51-22,-20.234
25.03.25 12-51-23,-20.199
25.03.25 12-51-23,-20.411
25.03.25 12-51-24,-20.307
25.03.25 12-51-24,-20.387
25.03.25 12-51-25,-20.584
25.03.25 12-51-25,-20.355
25.03.25 12-51-26,-20.332
25.03.25 12-51-26,-20.315
25.03.25 12-51-27,-20.028
25.03.25 12-51-27,-19.978
25.03.25 12-51-28,-20.001
25.03.25 12-51-28,-20.387
25.03.25 12-51-29,-19.912
25.03.25 12-51-29,-20.065
25.03.25 12-51-30,-20.382
25.03.25 12-51-30,-20.088
25.03.25 12-51-31,-19.979
25.03.25 12-51-31,-19.805
25.03.25 12-51-32,-20.271
25.03.25 12-51-32,-19.995
25.03.25 12-51-33,-20.039
25.03.25 12-51-33,-20.075
25.03.25 12-51-34,-19.913
25.03.25 12-51-35,-19.384
25.03.25 12-51-35,-19.825
25.03.25 12-51-36,-19.748
25.03.25 12-51-36,-19.451
25.03.25 12-51-37,-19.667
25.03.25 12-51-37,-19.467
25.03.25 12-51-38,-19.684
25.03.25 12-51-38,-19.621
25.03.25 12-51-39,-19.465
25.03.25 12-51-39,-19.372
25.03.25 12-51-40,-19.712
25.03.25 12-51-40,-19.489
25.03.25 12-51-41,-18.975
25.03.25 12-51-41,-18.917
25.03.25 12-51-42,-18.858
25.03.25 12-51-42,-18.619
25.03.25 12-51-43,-18.475
25.03.25 12-51-43,-18.220
25.03.25 12-51-44,-17.960
25.03.25 12-51-44,-17.905
25.03.25 12-51-45,-18.066
25.03.25 12-51-45,-17.996
25.03.25 12-51-46,-18.327
25.03.25 12-51-46,-18.788
25.03.25 12-51-47,-19.178
25.03.25 12-51-47,-18.949
25.03.25 12-51-48,-18.625
25.03.25 12-51-48,-18.986
25.03.25 12-51-49,-18.699
25.03.25 12-51-49,-18.808
25.03.25 12-51-50,-18.505
25.03.25 12-51-50,-18.922
25.03.25 12-51-51,-18.808
25.03.25 12-51-51,-18.794
25.03.25 12-51-52,-18.553
25.03.25 12-51-52,-18.968
25.03.25 12-51-53,-19.035
25.03.25 12-51-53,-18.379
25.03.25 12-51-54,-18.697
25.03.25 12-51-54,-16.436
25.03.25 12-51-55,35.614
25.03.25 12-51-55,35.317
25.03.25 12-51-56,35.569
25.03.25 12-51-56,35.738
25.03.25 12-51-57,35.544
25.03.25 12-51-57,35.766
25.03.25 12-51-58,35.734
25.03.25 12-51-58,35.826
25.03.25 12-51-59,35.575
25.03.25 12-51-59,35.348
25.03.25 12-52-00,-16.219
25.03.25 12-52-00,-18.032
25.03.25 12-52-01,-17.986
25.03.25 12-52-01,-18.615
25.03.25 12-52-02,-18.593
25.03.25 12-52-02,-18.433
25.03.25 12-52-03,-18.670
25.03.25 12-52-03,-18.549
25.03.25 12-52-04,-18.358
25.03.25 12-52-05,-18.267
25.03.25 12-52-05,-18.235
25.03.25 12-52-06,-18.227
25.03.25 12-52-06,-18.353
25.03.25 12-52-07,-18.149
25.03.25 12-52-07,-18.048
25.03.25 12-52-08,-18.326
25.03.25 12-52-08,-17.973
25.03.25 12-52-09,-18.349
25.03.25 12-52-09,-18.318
25.03.25 12-52-10,-17.957
25.03.25 12-52-10,-18.192
25.03.25 12-52-11,-17.780
25.03.25 12-52-11,-18.118
25.03.25 12-52-12,-18.259
25.03.25 12-52-12,-18.181
25.03.25 12-52-13,-18.022
25.03.25 12-52-13,-18.041
25.03.25 12-52-14,-17.690
25.03.25 12-52-14,-17.864
25.03.25 12-52-15,-18.037
25.03.25 12-52-15,-17.628
25.03.25 12-52-16,-17.159
25.03.25 12-52-16,-16.605
25.03.25 12-52-17,-17.189
25.03.25 12-52-17,-16.859
25.03.25 12-52-18,-16.748
25.03.25 12-52-18,-16.490
25.03.25 12-52-19,-16.233
25.03.25 12-52-19,-16.117
25.03.25 12-52-20,-15.588
25.03.25 12-52-20,-15.854
25.03.25 12-52-21,-15.823
25.03.25 12-52-21,-16.402
25.03.25 12-52-22,-16.473
25.03.25 12-52-22,-16.549
25.03.25 12-52-23,-16.768
25.03.25 12-52-23,-16.618
25.03.25 12-52-24,-16.622
25.03.25 12-52-24,-16.686
25.03.25 12-52-25,-16.990
25.03.25 12-52-25,-16.703
25.03.25 12-52-26,-16.578
25.03.25 12-52-26,-16.561
25.03.25 12-52-27,-16.769
25.03.25 12-52-27,-16.427
25.03.25 12-52-28,-16.494
25.03.25 12-52-28,-16.526
25.03.25 12-52-29,-16.532
25.03.25 12-52-29,-16.900
25.03.25 12-52-30,-16.373
25.03.25 12-52-30,-16.338
25.03.25 12-52-31,-16.606
25.03.25 12-52-31,-16.356
25.03.25 12-52-32,-16.268
25.03.25 12-52-32,-16.309
25.03.25 12-52-33,-16.423
25.03.25 12-52-33,-16.326
25.03.25 12-52-34,-16.232
25.03.25 12-52-35,-16.417
25.03.25 12-52-35,-16.110
25.03.25 12-52-36,-16.172
25.03.25 12-52-36,-15.873
25.03.25 12-52-37,-16.105
25.03.25 12-52-37,-16.038
25.03.25 12-52-38,-15.776
25.03.25 12-52-38,-16.103
25.03.25 12-52-39,-15.853
25.03.25 12-52-39,-15.747
25.03.25 12-52-40,-15.755
25.03.25 12-52-40,-15.830
25.03.25 12-52-41,-15.649
25.03.25 12-52-41,-15.910
25.03.25 12-52-42,-15.730
25.03.25 12-52-42,-15.466
25.03.25 12-52-43,-15.648
25.03.25 12-52-43,-15.162
25.03.25 12-52-44,-15.620
25.03.25 12-52-44,-15.690
25.03.25 12-52-45,-15.744
25.03.25 12-52-45,-15.753
25.03.25 12-52-46,-15.622
25.03.25 12-52-46,-15.386
25.03.25 12-52-47,-15.608
25.03.25 12-52-47,-15.059
25.03.25 12-52-48,-15.247
25.03.25 12-52-48,-15.174
25.03.25 12-52-49,-15.220
25.03.25 12-52-49,-15.620
25.03.25 12-52-50,-15.210
25.03.25 12-52-50,-15.042
25.03.25 12-52-51,-15.222
25.03.25 12-52-51,-15.187
25.03.25 12-52-52,-15.420
25.03.25 12-52-52,-9.827
25.03.25 12-52-53,-11.542
25.03.25 12-52-53,-11.511
25.03.25 12-52-54,-11.855
25.03.25 12-52-54,-11.650
25.03.25 12-52-55,-11.293
25.03.25 12-52-55,-12.189
25.03.25 12-52-56,-12.072
25.03.25 12-52-56,-12.267
25.03.25 12-52-57,-12.284
25.03.25 12-52-57,-11.812
25.03.25 12-52-58,-12.096
25.03.25 12-52-58,-11.951
25.03.25 12-52-59,-11.723
25.03.25 12-52-59,-11.691
25.03.25 12-53-00,-11.751
25.03.25 12-53-00,-11.871
25.03.25 12-53-01,-11.917
25.03.25 12-53-01,-11.770
25.03.25 12-53-02,-11.677
25.03.25 12-53-02,-11.822
25.03.25 12-53-03,-11.835
25.03.25 12-53-04,-11.843
25.03.25 12-53-04,-11.512
25.03.25 12-53-05,-11.686
25.03.25 12-53-05,-11.654
25.03.25 12-53-06,-11.691
25.03.25 12-53-06,-11.705
25.03.25 12-53-07,-11.677
25.03.25 12-53-07,-11.474
25.03.25 12-53-08,-11.530
25.03.25 12-53-08,-11.703
25.03.25 12-53-09,-11.648
25.03.25 12-53-09,-11.451
25.03.25 12-53-10,-11.171
25.03.25 12-53-10,-11.514
25.03.25 12-53-11,-11.485
25.03.25 12-53-11,-11.179
25.03.25 12-53-12,-11.529
25.03.25 12-53-12,-11.562
25.03.25 12-53-13,-11.172
25.03.25 12-53-13,-11.393
25.03.25 12-53-14,-11.234
25.03.25 12-53-14,-10.915
25.03.25 12-53-15,-11.294
25.03.25 12-53-15,-11.010
25.03.25 12-53-16,-10.883
25.03.25 12-53-16,-11.032
25.03.25 12-53-17,-11.229
25.03.25 12-53-17,-10.907
25.03.25 12-53-18,-10.788
25.03.25 12-53-18,-9.655
25.03.25 12-53-19,-9.732
25.03.25 12-53-19,-10.610
25.03.25 12-53-20,-10.419
25.03.25 12-53-20,-10.566
25.03.25 12-53-21,-10.672
25.03.25 12-53-21,-10.457
25.03.25 12-53-22,-10.424
25.03.25 12-53-22,-10.827
25.03.25 12-53-23,-10.618
25.03.25 12-53-23,-10.560
25.03.25 12-53-24,-10.390
25.03.25 12-53-24,-10.236
25.03.25 12-53-25,-10.387
25.03.25 12-53-25,-10.493
25.03.25 12-53-26,-10.278
25.03.25 12-53-26,-10.417
25.03.25 12-53-27,-10.548
25.03.25 12-53-27,-10.085
25.03.25 12-53-28,-10.105
25.03.25 12-53-28,-10.047
25.03.25 12-53-29,-9.882
25.03.25 12-53-29,-10.362
25.03.25 12-53-30,-9.885
25.03.25 12-53-30,-9.916
25.03.25 12-53-31,-10.284
25.03.25 12-53-31,-10.213
25.03.25 12-53-32,-9.770
25.03.25 12-53-32,-9.763
25.03.25 12-53-33,-10.044
25.03.25 12-53-34,-9.984
25.03.25 12-53-34,-9.797
25.03.25 12-53-35,-9.894
25.03.25 12-53-35,-9.983
25.03.25 12-53-36,-9.757
25.03.25 12-53-36,-9.911
25.03.25 12-53-37,-9.720
25.03.25 12-53-37,-9.790
25.03.25 12-53-38,-9.850
25.03.25 12-53-38,-9.423
25.03.25 12-53-39,-9.726
25.03.25 12-53-39,-9.534
25.03.25 12-53-40,-9.815
25.03.25 12-53-40,-9.646
25.03.25 12-53-41,-9.743
25.03.25 12-53-41,-9.553
25.03.25 12-53-42,-9.701
25.03.25 12-53-42,-9.486
25.03.25 12-53-43,-9.460
25.03.25 12-53-43,-9.530
25.03.25 12-53-44,-9.875
25.03.25 12-53-44,-9.431
25.03.25 12-53-45,-9.635
25.03.25 12-53-45,-9.279
25.03.25 12-53-46,-9.471
25.03.25 12-53-46,-9.342
25.03.25 12-53-47,-9.405
25.03.25 12-53-47,-9.604
25.03.25 12-53-48,-9.516
25.03.25 12-53-48,-9.169
25.03.25 12-53-49,-9.274
25.03.25 12-53-49,2.010
25.03.25 12-53-50,26.614
25.03.25 12-53-50,32.816
25.03.25 12-53-51,34.742
25.03.25 12-53-51,34.532
25.03.25 12-53-52,34.498
25.03.25 12-53-52,34.017
25.03.25 12-53-53,33.634
25.03.25 12-53-53,32.998
25.03.25 12-53-54,31.086
25.03.25 12-53-54,30.181
25.03.25 12-53-55,29.523
25.03.25 12-53-55,27.638
25.03.25 12-53-56,-8.032
25.03.25 12-53-56,-9.012
25.03.25 12-53-57,-8.970
25.03.25 12-53-57,-8.932
25.03.25 12-53-58,-8.797
25.03.25 12-53-58,-8.902
25.03.25 12-53-59,-8.835
25.03.25 12-53-59,-8.934
25.03.25 12-54-00,-8.999
25.03.25 12-54-00,-8.854
25.03.25 12-54-01,-8.944
25.03.25 12-54-01,-9.055
25.03.25 12-54-02,-8.688
25.03.25 12-54-02,-8.742
25.03.25 12-54-03,-8.919
25.03.25 12-54-04,-8.743
25.03.25 12-54-04,-8.318
25.03.25 12-54-05,-8.852
25.03.25 12-54-05,-8.607
25.03.25 12-54-06,-8.706
25.03.25 12-54-06,-8.118
25.03.25 12-54-07,-8.356
25.03.25 12-54-07,-8.464
25.03.25 12-54-08,-8.203
25.03.25 12-54-08,-8.453
25.03.25 12-54-09,-7.868
25.03.25 12-54-09,-8.202
25.03.25 12-54-10,-8.166
25.03.25 12-54-10,-8.064
25.03.25 12-54-11,-8.147
25.03.25 12-54-11,-7.906
25.03.25 12-54-12,-8.146
25.03.25 12-54-12,-8.075
25.03.25 12-54-13,-8.068
25.03.25 12-54-13,-8.155
25.03.25 12-54-14,-7.700
25.03.25 12-54-14,-7.866
25.03.25 12-54-15,-7.549
25.03.25 12-54-15,-8.019
25.03.25 12-54-16,-7.520
25.03.25 12-54-16,-7.737
25.03.25 12-54-17,-7.613
25.03.25 12-54-17,-7.129
25.03.25 12-54-18,-7.316
25.03.25 12-54-18,-7.410
25.03.25 12-54-19,-6.879
25.03.25 12-54-19,-6.893
25.03.25 12-54-20,-6.352
25.03.25 12-54-20,-5.698
25.03.25 12-54-21,-4.545
25.03.25 12-54-21,-4.114
25.03.25 12-54-22,-4.886
25.03.25 12-54-22,-4.575
25.03.25 12-54-23,-4.949
25.03.25 12-54-23,-3.096
25.03.25 12-54-24,-2.851
25.03.25 12-54-24,-3.130
25.03.25 12-54-25,-2.849
25.03.25 12-54-25,-2.485
25.03.25 12-54-26,-2.808
25.03.25 12-54-26,-2.581
25.03.25 12-54-27,-2.309
25.03.25 12-54-27,-3.175
25.03.25 12-54-28,-5.643
25.03.25 12-54-28,-5.176
25.03.25 12-54-29,-5.248
25.03.25 12-54-29,-5.277
25.03.25 12-54-30,-5.139
25.03.25 12-54-30,-5.325
25.03.25 12-54-31,-5.755
25.03.25 12-54-31,-5.763
25.03.25 12-54-32,-5.967
25.03.25 12-54-33,-5.505
25.03.25 12-54-33,-5.781
25.03.25 12-54-34,-6.048
25.03.25 12-54-34,-6.319
25.03.25 12-54-35,-6.294
25.03.25 12-54-35,-6.409
25.03.25 12-54-36,-6.425
25.03.25 12-54-36,-6.163
25.03.25 12-54-37,-6.377
25.03.25 12-54-37,-6.124
25.03.25 12-54-38,-6.418
25.03.25 12-54-38,-6.120
25.03.25 12-54-39,-5.853
25.03.25 12-54-39,-6.073
25.03.25 12-54-40,-6.304
25.03.25 12-54-40,-5.868
25.03.25 12-54-41,-5.925
25.03.25 12-54-41,-5.796
25.03.25 12-54-42,-5.910
25.03.25 12-54-42,-5.696
25.03.25 12-54-43,-5.768
25.03.25 12-54-43,-5.878
25.03.25 12-54-44,-6.321
25.03.25 12-54-44,-6.288
25.03.25 12-54-45,-5.809
25.03.25 12-54-45,-5.915
25.03.25 12-54-46,-5.524
25.03.25 12-54-46,-5.903
25.03.25 12-54-47,-6.032
25.03.25 12-54-47,-5.924
25.03.25 12-54-48,-5.876
25.03.25 12-54-48,-5.642
25.03.25 12-54-49,-5.767
25.03.25 12-54-49,-5.728
25.03.25 12-54-50,-5.747
25.03.25 12-54-50,-5.355
25.03.25 12-54-51,-5.409
25.03.25 12-54-51,-5.259
25.03.25 12-54-52,-5.376
25.03.25 12-54-52,-5.740
25.03.25 12-54-53,-5.540
25.03.25 12-54-53,-5.485
25.03.25 12-54-54,-5.122
25.03.25 12-54-54,-5.276
25.03.25 12-54-55,-5.317
25.03.25 12-54-55,-5.739
25.03.25 12-54-56,-5.633
25.03.25 12-54-56,-5.338
25.03.25 12-54-57,-5.427
25.03.25 12-54-57,-5.487
25.03.25 12-54-58,-5.409
25.03.25 12-54-58,-5.441
25.03.25 12-54-59,-5.777
25.03.25 12-54-59,-5.579
25.03.25 12-55-00,-5.180
25.03.25 12-55-00,-5.424
25.03.25 12-55-01,-4.983
25.03.25 12-55-01,-4.369
25.03.25 12-55-02,-6.846
25.03.25 12-55-03,-7.481
25.03.25 12-55-03,-10.363
25.03.25 12-55-04,5.590
25.03.25 12-55-04,6.274
25.03.25 12-55-05,6.114
25.03.25 12-55-05,6.500
25.03.25 12-55-06,6.646
25.03.25 12-55-06,6.574
25.03.25 12-55-07,7.181
25.03.25 12-55-07,7.256
25.03.25 12-55-08,6.926
25.03.25 12-55-08,7.099
25.03.25 12-55-09,7.079
25.03.25 12-55-09,7.253
25.03.25 12-55-10,7.766
25.03.25 12-55-10,7.406
25.03.25 12-55-11,7.614
25.03.25 12-55-11,7.643
25.03.25 12-55-12,7.663
25.03.25 12-55-12,7.952
25.03.25 12-55-13,7.917
25.03.25 12-55-13,7.929
25.03.25 12-55-14,8.199
25.03.25 12-55-14,8.501
25.03.25 12-55-15,8.013
25.03.25 12-55-15,8.370
25.03.25 12-55-16,8.316
25.03.25 12-55-16,8.383
25.03.25 12-55-17,8.358
25.03.25 12-55-17,8.612
25.03.25 12-55-18,8.475
25.03.25 12-55-18,8.455
25.03.25 12-55-19,8.772
25.03.25 12-55-19,8.898
25.03.25 12-55-20,8.889
25.03.25 12-55-20,8.928
25.03.25 12-55-21,9.110
25.03.25 12-55-21,8.926
25.03.25 12-55-22,9.278
25.03.25 12-55-22,9.162
25.03.25 12-55-23,9.607
25.03.25 12-55-23,9.495
25.03.25 12-55-24,9.552
25.03.25 12-55-24,9.625
25.03.25 12-55-25,9.638
25.03.25 12-55-25,9.730
25.03.25 12-55-26,9.958
25.03.25 12-55-26,9.744
25.03.25 12-55-27,10.107
25.03.25 12-55-27,9.869
25.03.25 12-55-28,9.952
25.03.25 12-55-28,10.101
25.03.25 12-55-29,10.164
25.03.25 12-55-29,10.093
25.03.25 12-55-30,10.317
25.03.25 12-55-30,10.419
25.03.25 12-55-31,10.402
25.03.25 12-55-31,10.549
25.03.25 12-55-32,10.292
25.03.25 12-55-33,10.407
25.03.25 12-55-33,10.639
25.03.25 12-55-34,10.438
25.03.25 12-55-34,10.699
25.03.25 12-55-35,10.835
25.03.25 12-55-35,10.814
25.03.25 12-55-36,10.747
25.03.25 12-55-36,11.139
25.03.25 12-55-37,10.866
25.03.25 12-55-37,10.906
25.03.25 12-55-38,10.996
25.03.25 12-55-38,11.130
25.03.25 12-55-39,11.289
25.03.25 12-55-39,11.355
25.03.25 12-55-40,11.183
25.03.25 12-55-40,11.189
25.03.25 12-55-41,11.310
25.03.25 12-55-41,11.428
25.03.25 12-55-42,11.306
25.03.25 12-55-42,11.631
25.03.25 12-55-43,11.581
25.03.25 12-55-43,11.463
25.03.25 12-55-44,11.727
25.03.25 12-55-44,11.592
25.03.25 12-55-45,11.457
25.03.25 12-55-45,11.699
25.03.25 12-55-46,11.974
25.03.25 12-55-46,11.681
25.03.25 12-55-47,11.774
25.03.25 12-55-47,11.667
25.03.25 12-55-48,11.918
25.03.25 12-55-48,12.297
25.03.25 12-55-49,12.070
25.03.25 12-55-49,12.152
25.03.25 12-55-50,12.219
25.03.25 12-55-50,12.184
25.03.25 12-55-51,12.245
25.03.25 12-55-51,12.195
25.03.25 12-55-52,12.401
25.03.25 12-55-52,12.149
25.03.25 12-55-53,12.396
25.03.25 12-55-53,12.723
25.03.25 12-55-54,12.721
25.03.25 12-55-54,12.151
25.03.25 12-55-55,12.546
25.03.25 12-55-55,12.680
25.03.25 12-55-56,12.562
25.03.25 12-55-56,12.460
25.03.25 12-55-57,12.582
25.03.25 12-55-57,12.784
25.03.25 12-55-58,12.774
25.03.25 12-55-58,12.958
25.03.25 12-55-59,12.940
25.03.25 12-55-59,13.072
25.03.25 12-56-00,13.201
25.03.25 12-56-00,13.065
25.03.25 12-56-01,12.753
25.03.25 12-56-02,12.761
25.03.25 12-56-02,12.950
25.03.25 12-56-03,12.995
25.03.25 12-56-03,12.830
25.03.25 12-56-04,13.043
25.03.25 12-56-04,13.019
25.03.25 12-56-05,12.900
25.03.25 12-56-05,13.195
25.03.25 12-56-06,13.182
25.03.25 12-56-06,13.291
25.03.25 12-56-07,13.285
25.03.25 12-56-07,13.368
25.03.25 12-56-08,13.347
25.03.25 12-56-08,13.304
25.03.25 12-56-09,13.496
25.03.25 12-56-09,13.315
25.03.25 12-56-10,13.582
25.03.25 12-56-10,13.519
25.03.25 12-56-11,13.762
25.03.25 12-56-11,13.252
25.03.25 12-56-12,13.217
25.03.25 12-56-12,13.443
25.03.25 12-56-13,13.554
25.03.25 12-56-13,13.810
25.03.25 12-56-14,13.483
25.03.25 12-56-14,13.642
25.03.25 12-56-15,13.754
25.03.25 12-56-15,13.865
25.03.25 12-56-16,13.839
25.03.25 12-56-16,14.078
25.03.25 12-56-17,13.614
25.03.25 12-56-17,13.821
25.03.25 12-56-18,13.919
25.03.25 12-56-18,13.952
25.03.25 12-56-19,14.044
25.03.25 12-56-19,13.821
25.03.25 12-56-20,14.015
25.03.25 12-56-20,14.222
25.03.25 12-56-21,13.995
25.03.25 12-56-21,14.004
25.03.25 12-56-22,14.090
25.03.25 12-56-22,14.208
25.03.25 12-56-23,14.239
25.03.25 12-56-23,14.045
25.03.25 12-56-24,14.084
25.03.25 12-56-24,14.403
25.03.25 12-56-25,14.135
25.03.25 12-56-25,14.018
25.03.25 12-56-26,14.351
25.03.25 12-56-26,14.321
25.03.25 12-56-27,14.454
25.03.25 12-56-27,14.551
25.03.25 12-56-28,14.463
25.03.25 12-56-28,14.572
25.03.25 12-56-29,14.534
25.03.25 12-56-29,14.633
25.03.25 12-56-30,14.478
25.03.25 12-56-30,14.638
25.03.25 12-56-31,14.478
25.03.25 12-56-32,14.518
25.03.25 12-56-32,14.680
25.03.25 12-56-33,14.577
25.03.25 12-56-33,14.573
25.03.25 12-56-34,14.932
25.03.25 12-56-34,14.542
25.03.25 12-56-35,14.800
25.03.25 12-56-35,14.958
25.03.25 12-56-36,14.786
25.03.25 12-56-36,14.778
25.03.25 12-56-37,14.833
25.03.25 12-56-37,14.741
25.03.25 12-56-38,14.742
25.03.25 12-56-38,14.675
25.03.25 12-56-39,14.683
25.03.25 12-56-39,14.862
25.03.25 12-56-40,14.859
25.03.25 12-56-40,14.900
25.03.25 12-56-41,14.977
25.03.25 12-56-41,14.838
25.03.25 12-56-42,15.052
25.03.25 12-56-42,15.076
25.03.25 12-56-43,15.014
25.03.25 12-56-43,15.036
25.03.25 12-56-44,15.167
25.03.25 12-56-44,15.145
25.03.25 12-56-45,15.013
25.03.25 12-56-45,15.291
25.03.25 12-56-46,15.243
25.03.25 12-56-46,15.307
25.03.25 12-56-47,15.283
25.03.25 12-56-47,15.391
25.03.25 12-56-48,15.410
25.03.25 12-56-48,15.379
25.03.25 12-56-49,15.517
25.03.25 12-56-49,15.632
25.03.25 12-56-50,15.591
25.03.25 12-56-50,15.322
25.03.25 12-56-51,15.682
25.03.25 12-56-51,15.462
